"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-01"",5.54,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-02"",5.43,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-03"",5.68,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-04"",5.59,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-05"",5.55,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-06"",5.62,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-07"",5.75,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-08"",5.94,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-09"",5.98,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-10"",5.81,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-11"",6.2,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-12"",6.38,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-01"",6.33,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-02"",6.58,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-03"",6.28,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-04"",6.23,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-05"",6.4,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-06"",6.82,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-07"",6.74,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-08"",6.59,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-09"",6.44,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-10"",6.45,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-11"",5.9,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-12"",5.72,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-01"",5.87,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-02"",5.84,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-03"",6.68,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-04"",6.83,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-05"",7.29,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-06"",6.98,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-07"",6.62,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-08"",6.11,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-09"",5.73,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-10"",5.32,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-11"",6.01,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-12"",5.83,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-01"",6,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-02"",5.82,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-03"",5.79,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-04"",5.84,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-05"",5.94,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-06"",6.17,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-07"",5.89,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-08"",5.17,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-09"",5.3,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-10"",5.16,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-11"",5.19,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-12"",4.97,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-01"",5.21,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-02"",4.91,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-03"",4.87,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-04"",4.89,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-05"",4.65,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-06"",4.63,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-07"",4.74,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-08"",4.88,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-09"",5.14,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-10"",4.83,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-11"",4.7,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-12"",4.85,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-01"",4.96,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-02"",4.97,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-03"",5.03,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-04"",5.13,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-05"",5.09,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-06"",5.19,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-07"",5.27,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-08"",5.51,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-09"",5.67,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-10"",5.99,"
"ISL,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-11"",5.74,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-05"",5.68,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-06"",5.54,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-07"",5.61,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-08"",5.57,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-09"",5.63,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-10"",5.58,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-11"",5.53,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-12"",5.28,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-01"",5.16,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-02"",5.14,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-03"",5.09,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-04"",5.27,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-05"",5.42,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-06"",5.38,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-07"",5.39,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-08"",5.19,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-09"",5.17,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-10"",4.92,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-11"",4.76,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-12"",5.01,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-01"",5.08,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-02"",5.15,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-03"",5.39,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-04"",5.39,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-05"",5.4,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-06"",5.26,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-07"",5.12,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-08"",4.85,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-09"",4.63,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-10"",4.7,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-11"",4.66,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-12"",4.45,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-01"",4.27,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-02"",4.043,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-03"",4.081,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-04"",4.184,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-05"",3.911,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-06"",3.774,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-07"",4.098,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-08"",4.264,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-09"",4.293,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-10"",4.356,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-11"",4.484,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-12"",4.403,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-01"",4.254,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-02"",4.188,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-03"",3.995,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-04"",4.246,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-05"",4.421,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-06"",4.472,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-07"",4.352,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-08"",4.183,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-09"",4.117,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-10"",3.994,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-11"",3.861,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-12"",3.644,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-01"",3.559,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-02"",3.551,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-03"",3.696,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-04"",3.502,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-05"",3.353,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-06"",3.191,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-07"",3.349,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-08"",3.39,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-09"",3.233,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-10"",3.387,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-11"",3.582,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-12"",3.462,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-01"",3.451,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-02"",3.599,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-03"",3.771,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-04"",4.031,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-05"",4.07,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-06"",4.097,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-07"",4.144,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-08"",4.059,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-09"",3.931,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-10"",3.975,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-11"",3.887,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-12"",3.961,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-01"",4.178623,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-02"",4.188859,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-03"",4.103,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-04"",4.301993,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-05"",4.44143,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-06"",4.74476,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-07"",4.728235,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-08"",4.554827,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-09"",4.503005,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-10"",4.516196,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-11"",4.360539,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-12"",4.468229,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-01"",4.308977,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-02"",4.266507,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-03"",4.360868,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-04"",4.520351,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-05"",4.60355,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-06"",4.960881,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-07"",4.952938,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-08"",4.691578,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-09"",4.660606,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-10"",4.557246,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-11"",4.350285,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-12"",4.004475,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-01"",4.315492,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-02"",4.516633,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-03"",4.676143,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-04"",4.526281,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-05"",4.290776,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-06"",4.500486,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-07"",4.251077,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-08"",3.949105,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-09"",3.934769,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-10"",3.850216,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-11"",3.803841,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-12"",3.906965,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-01"",4.170571,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-02"",4.564096,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-03"",4.309003,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-04"",4.777336,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-05"",5.020797,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-06"",5.544182,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-07"",5.492773,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-08"",5.306364,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-09"",6.076909,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-10"",6.049191,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-11"",6.911591,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-12"",6.534087,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-01"",6.944952,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-02"",7.33605,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-03"",7.795957,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-04"",9.186474,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-05"",9.6325,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-06"",10.86464,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-07"",12.15181,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-08"",10.92955,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-09"",11.34049,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-10"",11.71636,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-11"",11.89164,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-12"",13.07903,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-01"",13.84883,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-02"",12.81356,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-03"",13.00704,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-04"",12.00611,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-05"",11.58518,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-06"",10.55713,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-07"",10.49195,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-08"",9.885177,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-09"",8.619577,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-10"",8.172572,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-11"",8.319512,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-12"",7.251558,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-01"",6.239534,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-02"",6.395962,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-03"",6.101766,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-04"",6.151828,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-05"",5.455614,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-06"",6.29749,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-07"",6.868616,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-08"",6.598,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-09"",7.062433,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-10"",6.32845,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-11"",5.977809,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-12"",6.04005,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-01"",5.212409,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-02"",4.93505,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-03"",4.430333,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-04"",3.818364,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-05"",3.661381,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-06"",3.502619,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-07"",3.687174,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-08"",3.472524,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-09"",3.178455,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-10"",3.212391,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-11"",3.12815,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-12"",2.80855,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-01"",2.49,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-02"",2.32,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-03"",1.74,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-04"",1.87,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-05"",2.41,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-06"",2.93,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-07"",2.74,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-08"",2.52,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-09"",2.59,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-10"",2.41,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-11"",2.57,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-12"",2.49,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-01"",2.71,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-02"",3.23,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-03"",2.84,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-04"",3.13,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-05"",3.14,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-06"",3.2,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-07"",3.06,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-08"",2.91,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-09"",3.26,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-10"",3.33,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-11"",3.51,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-12"",3.74,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-01"",3.95,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-02"",4.04,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-03"",3.99,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-04"",3.77,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-05"",3.29,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-06"",2.97,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-07"",3.03,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-08"",2.83,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-09"",2.63,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-10"",2.32,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-11"",1.98,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-12"",1.83,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-01"",1.85,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-02"",2.03,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-03"",1.79,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-04"",1.66,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-05"",1.84,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-06"",1.87,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-07"",1.76,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-08"",1.82,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-09"",1.88,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-10"",1.96,"
"PRT,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-11"",1.93,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-05"",6.215,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-06"",5.895454,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-07"",5.8635,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-08"",5.766364,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-09"",5.7295,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-10"",5.723333,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-11"",5.727143,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2000-12"",5.402105,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-01"",5.418636,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-02"",5.43,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-03"",5.301363,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-04"",5.5915,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-05"",5.851364,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-06"",5.718095,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-07"",5.800476,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-08"",5.530909,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-09"",5.302631,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-10"",5.232727,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-11"",5.177143,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-12"",5.408421,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-01"",5.343637,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-02"",5.321,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-03"",5.667,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-04"",5.658637,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-05"",5.595909,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-06"",5.424,"
"CAN,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-07"",5.290454,"
